bitrate,vmaf,ssim,psnr,
1244.002,89.718585,0.969925,34.900895
1053.833,99.970294,0.98677,41.907491
337.367,94.66321,0.982932,29.985812
3930.311,99.99717,0.979428,42.714913
3246.746,99.857478,0.985494,41.558974
2380.332,99.969792,0.986884,44.416756
1662.684,99.969564,0.980961,42.7873
1141.839,94.528287,0.967111,30.115587
1480.286,99.979128,0.985008,44.207079
2828.02,99.863004,0.985824,40.671217
2744.964,99.997314,0.99129,45.646759
1661.512,99.995195,0.98116,42.058732
1657.805,99.979663,0.989717,46.325803
2053.639,99.936907,0.983856,43.305906
2409.247,99.99975,0.986872,43.803148
1097.897,78.966772,0.972838,29.301104
5901.652,99.997789,0.979253,41.231283
1060.423,100.0,0.981563,42.297571
1864.163,100.0,0.989143,44.407373
679.109,94.449064,0.971253,29.193757
3477.529,99.987664,0.978838,39.767377
1825.3,99.978791,0.981903,44.028527
1072.528,71.251517,0.940798,28.095854
5955.223,99.997883,0.978573,40.945233
1876.972,88.60644,0.96233,27.672943
484.539,94.806745,0.980128,30.337629
821.545,99.998417,0.989002,44.529518
1431.972,97.04304,0.981033,31.644414
2148.093,99.992897,0.979806,41.296438
1020.043,96.642166,0.985939,35.956387
2150.608,99.999369,0.987211,42.609084
2263.277,99.985203,0.982609,43.92451
377.435,100.0,0.992735,45.81934
937.553,100.0,0.984181,43.071642
2400.948,99.992039,0.983284,44.329952
4308.765,99.999795,0.973363,39.300038
1151.869,100.0,0.986573,43.834182
1153.146,100.0,0.986566,43.831479
520.844,100.0,0.99251,44.351247
900.869,99.998481,0.988309,44.095
1766.016,98.497725,0.972181,28.809055
520.844,100.0,0.99251,44.351247
1355.816,99.991233,0.982037,44.498859
1534.54,99.937233,0.982504,44.421598
1221.605,99.982149,0.989375,45.196994
2506.828,99.981379,0.985554,44.260856
2460.895,99.996924,0.9925,47.400603
2531.886,99.881376,0.987818,46.378502
815.118,99.998506,0.989571,43.903644
1514.169,99.970556,0.9839,44.280167
2428.417,99.999893,0.988661,44.417845
2105.877,96.663029,0.966071,36.781992
1526.565,99.98219,0.979649,40.948106
1530.287,96.415703,0.975922,34.016175
2060.371,99.997706,0.971376,38.808626
1144.828,86.444186,0.987521,33.078416
2938.772,100.0,0.990574,43.85609
1687.367,99.996826,0.984509,42.69451
1340.463,92.729135,0.964357,33.534976
1553.625,99.994436,0.980815,42.409079
2937.684,100.0,0.990564,43.849062
1247.705,83.888412,0.981291,33.023032
2578.094,99.999121,0.981794,42.609155
1667.079,99.986566,0.976595,39.36553
2250.141,73.906513,0.93376,24.906602
874.249,100.0,0.990512,43.637848
2043.824,99.993344,0.98273,43.394707
6717.464,99.999953,0.976891,38.619829
1533.991,99.993706,0.990159,44.947532
1869.892,89.829633,0.963891,29.405351
1799.444,100.0,0.983425,41.951398
1901.519,99.995971,0.976879,42.519961
961.864,99.995734,0.989745,45.139155
9711.017,99.986951,0.974369,36.377885
1655.044,99.927542,0.983785,43.4523
1950.78,99.903441,0.985576,44.235348
3006.358,99.999489,0.989028,41.958041
1545.081,99.903195,0.984269,45.142685
719.7,99.998056,0.984912,45.022637
1778.27,99.914789,0.986413,42.903668
2586.608,100.0,0.985075,42.254671
2015.995,99.903754,0.985261,41.580616
3344.408,99.9844,0.982658,40.026661
1563.242,80.506389,0.943141,29.35979
3786.999,99.458154,0.983308,36.361119
1249.395,99.890733,0.986716,44.830783
1255.455,100.0,0.985898,41.266398
1476.978,94.900096,0.972839,31.742252
2782.551,100.0,0.98913,44.072291
1155.591,99.997899,0.9828,43.248547
1037.532,99.928415,0.981385,41.379909
977.059,96.427678,0.988786,48.079411
1897.838,99.917853,0.986531,45.415552
1530.172,99.994516,0.985698,44.598277
2457.209,99.95911,0.980724,38.528159
5225.143,99.99748,0.975477,38.177421
973.26,99.902757,0.990555,47.292052
2849.771,99.883526,0.979014,39.58467
2084.739,99.699923,0.986068,43.777947
786.694,69.297005,0.896729,29.406527
1666.82,99.956417,0.98741,42.748195
1152.552,99.999915,0.980931,41.273056
985.098,99.997833,0.983064,43.582703
1199.073,100.0,0.989981,42.480544
2565.575,94.575899,0.971221,30.89554
3496.065,99.999271,0.990569,44.642625
1728.08,99.997515,0.984832,42.835216
1369.428,100.0,0.985798,44.200338
2307.524,99.997421,0.982474,41.746537
4362.558,100.0,0.979555,39.431683
1697.164,99.962079,0.981678,44.080456
2011.301,99.898029,0.986504,45.352907
1122.799,99.994957,0.983063,43.621025
722.61,94.790913,0.984828,33.031261
2503.365,99.932244,0.981634,43.499912
1620.795,95.98476,0.975025,31.866777
1664.62,99.986813,0.978754,42.239692
2778.613,99.998692,0.979908,40.82834
1731.587,100.0,0.99268,45.260818
2285.47,99.870556,0.985622,41.069342
2752.387,99.996069,0.979829,39.430032
602.8,95.972914,0.977673,38.344162
2750.147,99.993181,0.97991,42.492671
3606.021,99.944092,0.980884,43.097235
2084.739,99.699923,0.986068,43.777947
1238.265,99.525952,0.982168,45.937748
1458.219,65.600046,0.909261,27.283324
4058.176,99.867735,0.986934,37.961343
1178.725,100.0,0.988542,44.498088
1432.793,85.640032,0.969263,31.951497
1508.324,99.986133,0.986255,43.676483
2265.784,99.989514,0.979731,42.955865
530.126,99.993841,0.989096,48.052919
2638.184,99.852189,0.978825,39.208115
1766.621,99.798615,0.985394,45.77861
1177.233,99.998504,0.987148,43.887873
1105.949,99.971189,0.989752,45.383322
697.202,94.443089,0.980539,28.756265
2122.065,99.994691,0.978244,41.392549
2180.002,99.989192,0.983712,42.407509
1197.714,99.832326,0.988955,46.127725
1251.169,99.997249,0.985722,43.885319
1217.511,99.924094,0.983616,45.484886
1376.701,99.988269,0.982011,44.846675
1551.399,99.834207,0.984054,45.179761
1067.56,99.945335,0.989093,45.631875
1070.81,99.999951,0.987361,44.791357
1025.046,99.942372,0.983006,43.309024
1019.756,96.33124,0.971684,36.836615
1150.473,99.978165,0.989538,45.661323
1165.693,99.870738,0.982189,44.207886
2557.44,99.993135,0.980534,40.089775
1021.857,99.987065,0.98453,43.140875
1664.255,99.999807,0.98597,43.773483
3952.378,100.0,0.975156,38.578653
1491.918,94.34926,0.970765,30.70241
1704.366,99.862133,0.982947,43.672147
2741.553,100.0,0.988365,44.726937
1411.784,92.401064,0.970676,33.084995
3118.821,100.0,0.98155,41.194325
1397.994,99.981342,0.985533,43.718585
2937.689,100.0,0.990564,43.849046
2819.647,64.989329,0.873188,22.762997
697.202,94.443089,0.980539,28.756265
1838.94,93.999981,0.960123,30.438054
2458.109,99.729944,0.976828,43.364605
2258.492,99.98592,0.983129,42.307298
1322.761,99.849147,0.996353,39.522958
1187.602,99.991181,0.984366,44.501828
2084.739,99.699923,0.986068,43.777947
1499.463,90.532474,0.968613,29.114391
2450.752,99.990729,0.982069,42.153729
1209.407,83.35335,0.949275,32.14415
1073.014,99.921719,0.985413,45.583425
990.744,99.90732,0.98265,45.234218
1717.65,99.946971,0.988837,43.908825
1487.235,99.977149,0.987182,43.19898
1246.612,94.745126,0.97123,31.67332
1580.102,99.996417,0.981026,41.517136
2819.647,64.989329,0.873188,22.762997
661.505,99.808489,0.993185,38.44731
1282.758,99.977459,0.982949,45.004277
1923.018,99.993788,0.982576,41.964266
1325.679,99.999913,0.989057,43.200626
1321.39,99.929537,0.984982,45.724556
862.662,99.965444,0.986521,44.448868
971.57,100.0,0.988898,44.724995
2700.571,99.999713,0.982287,41.148065
2654.971,100.0,0.984465,42.965375
1163.107,99.985123,0.987656,45.48152
1500.662,89.41307,0.960534,32.630567
1188.966,99.947118,0.988213,45.601396
1632.275,99.997013,0.987021,44.174706
1619.153,99.977314,0.981039,42.700674
1745.495,99.998752,0.984041,43.078699
513.794,94.337829,0.980496,27.095014
1535.367,99.997829,0.984661,43.33654
1913.527,99.850379,0.987096,45.986957
2549.343,14.913459,0.80927,17.234645
1542.769,99.958687,0.984048,43.15802
2483.828,99.990908,0.981808,40.022057
1218.158,99.943848,0.987494,45.457498
1574.931,99.973381,0.984833,44.913055
1213.627,99.991883,0.983302,42.939466
1275.402,99.878134,0.987989,43.825482
1656.252,99.990811,0.985633,45.289414
697.877,100.0,0.987916,42.858899
1870.505,99.965549,0.981336,43.787525
1330.212,99.982976,0.983423,44.745438
2704.275,99.994623,0.983565,42.242009
1124.68,94.162695,0.963417,24.950008
811.728,99.999867,0.989289,43.899755
1802.897,93.506788,0.963154,28.447804
1357.502,99.284102,0.986848,43.961762
2276.128,99.969848,0.986466,44.559896
1600.885,99.998581,0.987016,44.048825
2937.689,100.0,0.990564,43.849046
1174.899,99.99298,0.989209,45.44577
1076.588,99.998209,0.985147,43.651183
985.695,99.99785,0.983067,43.584281
1559.941,99.988927,0.983085,43.583325
2747.5,100.0,0.988967,44.295292
1428.439,92.807911,0.969243,35.646047
2172.771,99.909181,0.982699,42.571456
968.771,95.023845,0.973244,30.590702
517.917,94.575745,0.978767,29.500768
1570.691,99.971747,0.987481,43.917754
962.05,86.504285,0.973102,30.099546
1363.538,91.697715,0.954346,25.545636
389.48,95.36833,0.980464,28.911938
1107.057,95.194874,0.981542,30.879986
2997.721,99.888173,0.982969,40.369216
833.618,99.954822,0.987143,45.484413
388.872,95.367953,0.980454,28.911932
1860.814,99.731958,0.984116,40.755915
2160.849,99.998562,0.989087,46.584003
1746.181,99.997467,0.984211,43.132874
2843.821,97.660023,0.968779,36.329484
3521.932,100.0,0.989251,42.869103
1615.685,99.998848,0.984891,43.233145
517.917,94.575745,0.978767,29.500768
983.686,99.865206,0.991243,48.038765
517.273,94.576834,0.978768,29.500501
549.115,94.58854,0.983333,28.989755
1616.689,81.192104,0.928321,21.517407
388.872,95.367953,0.980454,28.911932
1243.698,94.377313,0.988808,32.907642
3327.126,99.998604,0.987358,41.372451
1137.342,100.0,0.987966,44.393715
1827.461,99.933102,0.987422,45.32548
1330.828,88.243111,0.970017,34.552454
389.48,95.36833,0.980464,28.911938
2262.432,99.991733,0.984556,43.353871
1047.196,95.99549,0.985057,37.722875
389.48,95.36833,0.980464,28.911938
2517.405,99.859,0.981804,44.241338
1010.964,86.668739,0.960855,29.759937
1097.193,99.987676,0.987251,44.691147
1330.187,100.0,0.986882,46.760164
1178.23,99.993798,0.982554,44.97876
1862.575,99.731129,0.984126,40.755693
388.872,95.367953,0.980454,28.911932
3502.389,99.984702,0.980787,43.19608
2607.701,100.0,0.986725,44.064294
389.48,95.36833,0.980464,28.911938
1673.044,91.008662,0.964991,30.502693
1354.211,99.953154,0.987197,45.858837
1627.936,99.989465,0.985358,43.199166
681.759,95.540873,0.98928,36.384661
1095.461,96.766101,0.976049,45.099252
1862.575,99.731129,0.984126,40.755693
1205.283,99.989507,0.985888,42.159095
634.048,90.176772,0.98147,34.298266
2511.25,99.998824,0.985765,43.329416
3058.164,100.0,0.982201,41.679303
1417.429,99.997694,0.986069,44.17365
1137.342,100.0,0.987966,44.393715
4485.781,99.787171,0.978917,41.324197
3004.188,99.999542,0.989021,41.950116
2622.821,99.999158,0.98317,42.656373
1910.455,99.983694,0.985267,45.634944
1088.587,99.998689,0.988626,44.310409
1306.349,99.877135,0.986105,46.580805
506.448,94.840256,0.982409,29.568217
2342.544,99.994323,0.985656,43.461331
2524.59,99.993494,0.979529,41.840596
607.683,99.999674,0.987193,44.664406
2037.323,88.139187,0.966421,28.088767
1973.257,99.759057,0.984541,42.444709
2843.821,97.660023,0.968779,36.329484
1731.51,99.941303,0.988687,45.369431
3214.638,99.98623,0.979845,40.994772
2619.204,100.0,0.991759,46.483199
2136.935,99.946952,0.985891,45.390546
791.574,99.998936,0.990332,45.585759
992.856,92.99521,0.967991,32.299746
3004.188,99.999542,0.989021,41.950116
1123.044,99.94331,0.981234,44.134331
2460.186,99.968278,0.981729,44.18069
1052.717,96.83438,0.982874,46.199512
3239.766,100.0,0.981931,40.997608
1342.077,99.961271,0.989876,45.150029
2938.772,100.0,0.990574,43.85609
1751.728,99.942772,0.984637,44.675137
3146.984,99.831408,0.970391,40.879795
2075.094,99.970785,0.986521,41.453936
1973.33,99.979501,0.98475,44.713045
1085.53,99.999852,0.983941,43.521032
2702.911,99.999761,0.980987,41.536979
928.806,99.990104,0.984252,44.436437
509.872,95.523413,0.984246,30.568126
1741.381,79.809248,0.944257,27.309547
2139.631,99.784484,0.975505,42.757552
649.474,96.064005,0.982292,26.979383
4681.909,99.873258,0.976677,38.966619
1453.567,100.0,0.990543,45.278831
1699.101,99.984618,0.987938,44.455413
1477.613,99.747791,0.989444,38.66509
1798.372,99.970743,0.987557,45.033681
2988.228,99.94284,0.989235,40.850582
816.503,100.0,0.991676,45.616211
522.719,94.789934,0.981964,30.188109
2067.423,90.203062,0.956203,28.717183
3308.422,80.555373,0.919986,25.725008
1740.701,99.995547,0.982988,44.146592
2893.456,99.957818,0.988462,41.24752
3326.66,99.918645,0.984821,41.647371
5180.262,99.997722,0.979336,38.590046
1259.723,99.982059,0.987476,44.430787
1299.11,99.990433,0.982914,42.614215
4767.848,99.942454,0.983546,37.652087
861.079,97.612923,0.980295,37.728341
2052.627,99.9972,0.972483,38.770263
1792.483,99.909107,0.984575,42.900103
1740.701,99.995547,0.982988,44.146592
365.981,95.58686,0.988019,30.180649
2248.539,100.0,0.988035,44.093634
931.639,100.0,0.991701,44.359577
1785.736,95.528611,0.976554,31.270966
3668.715,99.571014,0.981658,39.470775
1423.789,99.690207,0.985718,44.446138
2705.518,99.989314,0.980705,40.182657
360.515,95.077875,0.980156,29.200042
